global_ordinal,source_docx,source_ordinal,extracted_file,sha256,source_repository,source_commit,pipeline_repository,pipeline_commit,width_px,height_px,analysis_scale,exif_orientation_applied,estimated_orientation_degrees,estimated_skew_degrees,skew_confidence,content_left_px,content_top_px,content_right_px,content_bottom_px,content_width_px,content_height_px,margin_left_px,margin_top_px,margin_right_px,margin_bottom_px,brightness_mean,contrast_stddev,dynamic_range_p05_p95,sharpness_score,entropy_bits,dark_pixel_fraction,light_pixel_fraction,background_uniformity_score,bleed_through_proxy,content_fraction,border_contact,likely_blank,likely_low_contrast,likely_blurry,likely_overexposed,likely_underexposed,quality_score,quality_status,review_reasons,analysis_error
823,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,823,raw/fs_0823.png,ef1111128827f7e42439beb7eef35963d8a3c8db881b9363ec52691298a57e05,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,114,70,1533,1295,1419,1225,114,70,61,66,165.939,48.035,163.0,2851.902,6.2477,0.086918,1e-06,0.0,0.497,0.801257,False,False,False,False,False,False,0.912,pass,,
824,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,824,raw/fs_0824.png,dcbbf7e864a14872644d4c740047d7599383bc3db4f4e4b8503fef2623fd4c6f,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1498,1361,1.0,False,0,-0.25,0.0,117,84,1425,1285,1308,1201,117,84,73,76,170.835,35.805,105.0,3121.597,6.1653,0.042046,3e-06,0.018,0.5,0.770514,False,False,False,False,False,False,0.858,pass,,
825,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,825,raw/fs_0825.png,f2b27e451d21128123157a8a96d8152352b045529c09576b9724d75413bd7176,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1498,1361,1.0,False,0,0.25,0.0,113,86,1427,1287,1314,1201,113,86,71,74,173.866,34.817,98.0,2780.358,6.0858,0.036798,1e-06,0.014,0.495,0.774049,False,False,False,False,False,False,0.858,pass,,
826,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,826,raw/fs_0826.png,53537598161b4595f116ef08398703c5a00eb0fe1469fd5a12689348671eb6e1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1498,1361,1.0,False,0,-0.25,0.0,113,84,1426,1284,1313,1200,113,84,72,77,175.056,33.925,91.0,2437.999,5.9613,0.034052,1e-06,0.013,0.439,0.772816,False,False,False,False,False,False,0.855,pass,,
827,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,827,raw/fs_0827.png,58f5b9b7a7a704a65a377cadeb132633ae91ae09dcf607681b949ffdc08b233c,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,142,72,1477,1284,1335,1212,142,72,69,77,170.233,38.054,115.0,3214.473,6.1485,0.048943,1e-06,0.0,0.52,0.768982,False,False,False,False,False,False,0.869,pass,,
828,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,828,raw/fs_0828.png,d4556f34c43e1e18bca53fa57e7343ce01eea662c9cc537dc7cc2d17ab00d9e1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1498,1361,1.0,False,0,-0.25,0.0,105,78,1430,1286,1325,1208,105,78,68,75,172.257,37.484,112.0,3189.809,6.0329,0.046957,2e-06,0.0,0.528,0.785078,False,False,False,False,False,False,0.869,pass,,
829,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,829,raw/fs_0829.png,6cebd4a6317fc6d67c60d448967412555f1501e1a69a005396731aa1fb91e502,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,147,74,1480,1290,1333,1216,147,74,66,71,173.27,36.023,100.0,2631.784,6.0294,0.039567,1e-06,0.0,0.453,0.770364,False,False,False,False,False,False,0.863,pass,,
830,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,830,raw/fs_0830.png,dd837635501d1bc3c59651ca2dc41d559feb2cf8ae5cc38cb9dd8e682acc7d37,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,124,56,1542,1291,1418,1235,124,56,52,70,165.067,46.469,156.0,3053.06,6.2824,0.083825,1e-06,0.0,0.524,0.807229,False,False,False,False,False,False,0.903,pass,,
831,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,831,raw/fs_0831.png,895c32bb97832417d6ce0ad2ec449545733c5922631527f8fcb8a296dd921229,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,129,79,1536,1288,1407,1209,129,79,58,73,158.923,50.556,173.0,3661.908,6.3918,0.107252,3e-06,0.0,0.579,0.784105,False,False,False,False,False,False,0.915,pass,,
832,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,832,raw/fs_0832.png,f95cf7b8c7550d1659ccd390a7f1235254283de6cbc0afee5cc95dcc177cf63d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,123,71,1542,1298,1419,1227,123,71,52,63,164.209,47.923,167.0,2838.668,6.3183,0.088165,1e-06,0.0,0.478,0.802566,False,False,False,False,False,False,0.909,pass,,
833,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,833,raw/fs_0833.png,858c1620c5cf243709484b50aa5a9c4fe5b4f28462c8897e7533c7305b2ed49d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,123,72,1540,1298,1417,1226,123,72,54,63,164.044,47.581,166.0,2587.366,6.2467,0.087269,1e-06,0.0,0.448,0.800781,False,False,False,False,False,False,0.907,pass,,
834,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,834,raw/fs_0834.png,13e46306e189d99cdc76ae12557103efd7bc26bee1dc99302717c9fd731d73a9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,149,53,1524,1287,1375,1234,149,53,70,74,167.94,41.54,137.0,3309.483,6.1544,0.065732,3e-06,0.0,0.54,0.782116,False,False,False,False,False,False,0.883,pass,,
835,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,835,raw/fs_0835.png,a658d49e46bd3b31d26b305e23f9397d679b7f0cf5bb8c6e561b964bf1e2e3d2,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,126,70,1547,1297,1421,1227,126,70,47,64,163.778,49.361,171.0,3154.367,6.2512,0.095468,2e-06,0.0,0.534,0.803697,False,False,False,False,False,False,0.916,pass,,
836,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,836,raw/fs_0836.png,6396ad2cd27342996d2c45342901a1b7c8f4b5baf5e175ae4ff40feafc30c29b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,139,94,1507,1324,1368,1230,139,94,87,37,170.73,39.372,126.0,2732.185,5.9468,0.0558,2e-06,0.0,0.462,0.775612,False,False,False,False,False,False,0.876,pass,,
837,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,837,raw/fs_0837.png,bc404631e05b8954d525b81bbeee0a3320877bed3ee50a1e247a0ac2d61d1025,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,121,84,1442,1290,1321,1206,121,84,104,71,170.816,35.756,104.0,3125.461,5.9755,0.043702,3e-06,0.0,0.505,0.757151,False,False,False,False,False,False,0.858,pass,,
838,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,838,raw/fs_0838.png,b5cbe9d348597831adf650401bdb9fa71b479a6e0ba20f30dec6f9a8ce975c70,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,129,81,1498,1314,1369,1233,129,81,96,47,169.062,39.795,127.0,3259.47,6.0905,0.057665,1e-06,0.0,0.537,0.778073,False,False,False,False,False,False,0.876,pass,,
839,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,839,raw/fs_0839.png,273536d91edcf9e5cb0c239030a0397cb18ee7e43eef951696a82681d9153d8b,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1690,1361,1.0,False,0,-0.25,0.0,0,0,0,0,0,0,0,0,1690,1361,147.761,65.763,195.0,2314.802,6.1581,0.17824,2e-06,0.04,0.51,0.0,False,False,False,False,False,False,0.765,review,very_small_content_region,
840,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,840,raw/fs_0840.png,60f8c457a800ad2fb27da2212a02c60acb4612106b2878ebfb95c76b2dacecf6,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,119,76,1484,1314,1365,1238,119,76,110,47,170.953,37.777,115.0,3179.328,6.0871,0.049289,2e-06,0.0,0.542,0.778945,False,False,False,False,False,False,0.868,pass,,
841,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,841,raw/fs_0841.png,7293338601d986b3443cbf0313e45710d6083f5cc7a89cfcec6eb46415d0647d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,120,83,1483,1319,1363,1236,120,83,111,42,172.479,35.622,101.0,2795.267,5.9938,0.041113,1e-06,0.0,0.466,0.776547,False,False,False,False,False,False,0.86,pass,,
842,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,842,raw/fs_0842.png,1d02955ef98187d341ab5b998e0ef9a7181eeb44ce1b7cd92d0547868c8085bc,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,132,67,1495,1304,1363,1237,132,67,99,57,172.259,34.114,93.0,2152.703,5.8126,0.03833,1e-06,0.0,0.37,0.777176,False,False,False,False,False,False,0.852,pass,,
843,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,843,raw/fs_0843.png,51829eb34c5a3906d11921254ade162faaad927ed92db585391ff44c94a25170,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,128,65,1530,1306,1402,1241,128,65,64,55,171.66,38.354,121.0,1870.998,5.8323,0.053044,0.0,0.0,0.322,0.801998,False,False,False,False,False,False,0.872,pass,,
844,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,844,raw/fs_0844.png,61062dd9d7a3458b0c86eeaf66dce6a27fe6ad49b06d458669c44a094eb25269,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,124,84,1545,1320,1421,1236,124,84,49,41,165.055,46.414,159.0,2621.275,6.1298,0.082105,0.0,0.0,0.455,0.809592,False,False,False,False,False,False,0.903,pass,,
845,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,845,raw/fs_0845.png,b1ef1785c205a6303f53aa6eecd03aa04fdd9e2275bc2b54a70daa855fa6bc32,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,124,100,1466,1321,1342,1221,124,100,80,40,169.582,38.307,120.0,3808.17,6.0948,0.053931,2e-06,0.039,0.601,0.778754,False,False,False,False,False,False,0.869,pass,,
846,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,846,raw/fs_0846.png,6eb678f3a87ea9402790fd79ee963abebb9f8f2bc7772edd11bca0b557f02f87,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,117,66,1545,1309,1428,1243,117,66,49,52,165.948,46.092,162.0,2007.306,5.9329,0.077402,0.0,0.0,0.36,0.818188,False,False,False,False,False,False,0.903,pass,,
847,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,847,raw/fs_0847.png,309514f5c02d8257fbb0200724275fdf2d4c5c122f5696753c7fd17d7a1d27a9,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,124,57,1522,1312,1398,1255,124,57,72,49,172.665,37.411,108.0,1938.873,5.7862,0.045818,1e-06,0.0,0.325,0.808732,False,False,False,False,False,False,0.869,pass,,
848,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,848,raw/fs_0848.png,a29281393ce11906969eb54a8b8ecf09c2400d92da8658677067f83249fa3e71,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,125,59,1522,1313,1397,1254,125,59,72,48,171.569,38.417,117.0,2376.956,5.881,0.050351,1e-06,0.0,0.388,0.807509,False,False,False,False,False,False,0.872,pass,,
849,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,849,raw/fs_0849.png,bc592b8194f657f6dbc42bf5ba06f9ed56d861bd0fde03f0dbe9cbaea685fe87,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,118,77,1538,1314,1420,1237,118,77,56,47,167.298,45.276,154.0,2317.028,6.0498,0.074143,2e-06,0.0,0.402,0.809677,False,False,False,False,False,False,0.9,pass,,
850,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,850,raw/fs_0850.png,0be4c1629f8e2e8a83b256d20ef125b4c7becf6ac33998ac21571386da0696ff,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,123,80,1548,1315,1425,1235,123,80,46,46,164.638,46.137,159.0,2405.328,6.0641,0.079304,2e-06,0.0,0.421,0.811214,False,False,False,False,False,False,0.901,pass,,
851,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,851,raw/fs_0851.png,b27b9dc1cd69001f7e0cff7cd3d73faf92c8293d6822253445b69206feb09370,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,121,77,1547,1313,1426,1236,121,77,47,48,165.774,46.832,162.0,2412.752,5.9817,0.081946,1e-06,0.0,0.436,0.81244,False,False,False,False,False,False,0.906,pass,,
852,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,852,raw/fs_0852.png,66c282c98490c394ba8b776dbe47c0ef71eec31128fdfd867d0f92534eb3300d,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,125,75,1552,1315,1427,1240,125,75,42,46,164.652,46.498,162.0,2713.374,6.0739,0.08118,2e-06,0.0,0.471,0.815641,False,False,False,False,False,False,0.903,pass,,
853,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,853,raw/fs_0853.png,b9a9c4700b4478e5016112302528ac23d1564c918dcb29abd940d69bab449df0,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,119,65,1551,1309,1432,1244,119,65,43,52,165.024,47.34,165.0,2799.163,6.0535,0.08513,4e-06,0.0,0.482,0.82114,False,False,False,False,False,False,0.907,pass,,
854,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,854,raw/fs_0854.png,407942941dc3f8a170df9240d6572662dbce40f69cb11865c447196329f08097,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,115,67,1468,1306,1353,1239,115,67,78,55,172.938,34.177,96.0,2576.003,5.912,0.036554,0.0,0.007,0.465,0.796712,False,False,False,False,False,False,0.853,pass,,
855,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,855,raw/fs_0855.png,cb39fe8b6fd140735c3320a5fc27de2856dedadbf079ea841ada25bab2347879,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,118,64,1552,1310,1434,1246,118,64,42,51,165.826,47.122,166.0,2452.724,5.9762,0.082437,2e-06,0.0,0.419,0.823608,False,False,False,False,False,False,0.907,pass,,
856,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,856,raw/fs_0856.png,9adbed96faef8fb369e3669b2b0ec8b7abd02acebfc6bf3267f3b46b3fd931df,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,138,90,1509,1321,1371,1231,138,90,85,40,172.538,35.891,104.0,2101.832,5.8124,0.043618,1e-06,0.0,0.363,0.777945,False,False,False,False,False,False,0.861,pass,,
857,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,857,raw/fs_0857.png,6c528f8a8d3dc4a1d6af92066246b2538efddb19462e3c08b70cbedffb7f97db,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,134,83,1551,1317,1417,1234,134,83,43,44,165.942,46.44,159.0,2742.559,6.0224,0.08026,2e-06,0.0,0.469,0.806007,False,False,False,False,False,False,0.904,pass,,
858,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,858,raw/fs_0858.png,a31cc2d4d2022d729193db20cd52f4593eb0f9ea6b7fe7c04f53b6b55a691e33,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,154,62,1530,1304,1376,1242,154,62,64,57,174.155,34.967,94.0,1863.754,5.6906,0.038955,1e-06,0.0,0.301,0.787759,False,False,False,False,False,False,0.859,pass,,
859,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,859,raw/fs_0859.png,0ea7eb4d847af30b4e77a89172e1cd3d6a50b3d295e33182289faf7d7df686fa,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,134,84,1548,1322,1414,1238,134,84,46,39,169.21,41.734,133.0,1890.723,5.8793,0.060801,1e-06,0.0,0.338,0.806907,False,False,False,False,False,False,0.886,pass,,
860,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,860,raw/fs_0860.png,0ff94ecafb07136ca40edaeb8c03b5032e428bd8f54d39e75c67865f2d290c79,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,126,83,1538,1319,1412,1236,126,83,56,42,168.816,42.607,137.0,2471.811,5.879,0.065812,0.0,0.0,0.427,0.804464,False,False,False,False,False,False,0.889,pass,,
861,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,861,raw/fs_0861.png,604df982457087acf50282ef40668034b567ffc03a54cbc9f65bb9de9e670096,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,122,80,1483,1312,1361,1232,122,80,63,49,172.058,35.502,104.0,2721.349,5.8307,0.042968,1e-06,0.0,0.46,0.796895,False,False,False,False,False,False,0.859,pass,,
862,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,862,raw/fs_0862.png,d2d2373557a06cb8c0f690962ec212978cced17eb214bc80d429e287e373e397,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,127,72,1532,1314,1405,1242,127,72,62,47,170.167,40.337,127.0,2281.339,5.8827,0.058095,1e-06,0.0,0.38,0.804362,False,False,False,False,False,False,0.88,pass,,
863,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,863,raw/fs_0863.png,d0b87281309f68478ab216b79bef6615b55cc95b8154953aac2d6c4fd28ab6c1,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,118,73,1473,1308,1355,1235,118,73,73,53,177.656,29.452,64.0,1244.586,5.4004,0.025844,1e-06,0.015,0.234,0.795314,False,False,False,False,False,False,0.836,pass,,
864,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,864,raw/fs_0864.png,9e4a7ccadde7618e443b06fe5a2bbfd428bddcd6679a1e06b46e0c89e576e834,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,140,71,1546,1312,1406,1241,140,71,48,49,168.721,37.828,115.0,2014.223,5.8417,0.052026,0.0,0.0,0.367,0.804286,False,False,False,False,False,False,0.865,pass,,
865,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,865,raw/fs_0865.png,a4c745579b04af5271d09dcea12d42559f333741a2790ec2f267289b6ce88d70,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1594,1361,1.0,False,0,-0.25,0.0,126,61,1542,1309,1416,1248,126,61,52,52,172.032,38.973,119.0,1538.201,5.6872,0.052533,1e-06,0.0,0.297,0.814576,False,False,False,False,False,False,0.876,pass,,
866,Baptisms_San_Antonio_Baptism_Records_1788-1824_1858-1898.docx,866,raw/fs_0866.png,b4e5be5e9d00acc6187c2e98eed6564dda6eed3b46033ca95c9f3d66a5191738,dlstupka/hth-baptisms-san-antonio-1788-1824--1858-1898,61efff529fb7330a92f8d423c40c45bc60bb841c,dlstupka/hth,97f1cf5b91e0e0dd5bf338e324cbb7b967a9e5f1,1546,1361,1.0,False,0,-0.25,0.0,139,70,1494,1305,1355,1235,139,70,52,56,175.963,31.736,87.0,2306.9,5.7903,0.029991,2e-06,0.056,0.409,0.795314,False,False,False,False,False,False,0.845,pass,,
